player_key,player_id,player_name,competition,role,seasons,first_season,last_season,bat_innings,runs,balls,fours,sixes,bat_pp_runs,bat_pp_balls,bat_mid_runs,bat_mid_balls,bat_death_runs,bat_death_balls,sample,strike_rate,runs_per_innings,boundary_pct,bat_pp_sr,bat_mid_sr,bat_death_sr,bowl_innings,runs_conceded,balls_bowled,wickets,bowl_pp_runs,bowl_pp_balls,bowl_mid_runs,bowl_mid_balls,bowl_death_runs,bowl_death_balls,wides,noballs,economy,bowling_sr,wickets_per_innings,wide_rate,noball_rate,bowl_pp_economy,bowl_mid_economy,bowl_death_economy,min_sample,impact_raw,impact_reliability,impact_score,impact_percentile,cluster,profile_type,domestic_player_key,closest_ipl_player,closest_ipl_profile_type,closest_ipl_impact_percentile,similarity_score,distance,sample_percentile,similarity_percentile,scouting_score,scouting_reason
0861a8d6,0861a8d6,Rajesh Dhuper,SMA,bat,3,2018,2021,19.0,392.0,383.0,34.0,10.0,197.0,202.0,159.0,153.0,36.0,28.0,19.0,102.34986945169713,20.63157894736842,11.488250652741515,97.52475247524752,103.921568627451,128.57142857142858,,,,,,,,,,,,,,,,,,,,,15,-0.7045069846703197,0.6551724137931034,-0.46157354168055437,16.170212765957448,3,Balanced batting profile,0861a8d6,JEC Franklin,Balanced batting profile,36.285714285714285,64.04745437060681,0.5613423044318969,33.55263157894737,58.55263157894737,29.373180291153417,"Balanced batting profile; SR 102.3, RPI 20.6, boundary% 11.5; closest IPL comp: JEC Franklin"
8f607eea,8f607eea,NA Rathva,SMA,bat,5,2018,2023,18.0,276.0,225.0,34.0,6.0,116.0,74.0,100.0,106.0,60.0,45.0,18.0,122.66666666666666,15.333333333333334,17.77777777777778,156.75675675675674,94.33962264150944,133.33333333333331,,,,,,,,,,,,,,,,,,,,,15,-0.2581969761968224,0.6428571428571429,-0.16598377041224308,35.74468085106383,3,Balanced batting profile,8f607eea,DJG Sammy,Balanced batting profile,37.714285714285715,51.22531396732842,0.9521598259754962,26.644736842105267,14.473684210526317,29.06194008958567,"Balanced batting profile; SR 122.7, RPI 15.3, boundary% 17.8; closest IPL comp: DJG Sammy"
af863475,af863475,Bhanu Pania,SMA,bat,4,2021,2024,18.0,216.0,195.0,14.0,10.0,16.0,19.0,67.0,86.0,133.0,90.0,18.0,110.76923076923077,12.0,12.307692307692308,84.21052631578947,77.90697674418605,147.77777777777777,,,,,,,,,,,,,,,,,,,,,15,-0.9701220056756077,0.6428571428571429,-0.6236498607914622,9.361702127659575,3,Balanced batting profile,af863475,Aman Hakim Khan,Balanced batting profile,31.428571428571427,68.537348129787,0.4590584948024712,26.644736842105267,77.63157894736842,29.021626539753644,"Balanced batting profile; SR 110.8, RPI 12.0, boundary% 12.3; closest IPL comp: Aman Hakim Khan"
d4753890,d4753890,Rongsen Jonathan,SMA,bat,4,2019,2023,21.0,493.0,474.0,44.0,14.0,174.0,188.0,263.0,236.0,56.0,50.0,21.0,104.00843881856541,23.476190476190474,12.236286919831224,92.5531914893617,111.44067796610169,112.00000000000001,,,,,,,,,,,,,,,,,,,,,15,-0.4726846543553648,0.6774193548387096,-0.3202057335955697,23.404255319148938,3,Balanced batting profile,d4753890,CA Pujara,Balanced batting profile,30.571428571428573,56.390034824746635,0.7733629764689423,49.34210526315789,30.263157894736842,29.00965845464726,"Balanced batting profile; SR 104.0, RPI 23.5, boundary% 12.2; closest IPL comp: CA Pujara"
ce2b42ae,ce2b42ae,Darshan Misal,SMA,bat,6,2016,2023,29.0,337.0,332.0,18.0,13.0,2.0,7.0,176.0,214.0,159.0,111.0,29.0,101.50602409638554,11.620689655172415,9.33734939759036,28.57142857142857,82.2429906542056,143.24324324324326,,,,,,,,,,,,,,,,,,,,,15,-1.3353453311680141,0.7435897435897436,-0.992949092406985,5.531914893617021,1,Balanced batting profile,ce2b42ae,MN Samuels,Balanced batting profile,16.28571428571429,61.76180949492971,0.6191235460516977,81.25,51.973684210526315,28.50006998880179,"Balanced batting profile; SR 101.5, RPI 11.6, boundary% 9.3; closest IPL comp: MN Samuels"
8963ee49,8963ee49,Rishav Das,SMA,bat,5,2018,2023,17.0,353.0,319.0,41.0,2.0,202.0,162.0,139.0,149.0,12.0,8.0,17.0,110.65830721003134,20.764705882352942,13.479623824451412,124.69135802469135,93.28859060402685,150.0,,,,,,,,,,,,,,,,,,,,,15,-0.42243848996156386,0.6296296296296297,-0.2659797899757996,29.361702127659573,3,Balanced batting profile,8963ee49,HH Gibbs,Balanced batting profile,48.285714285714285,56.449350653952585,0.7714995627323126,18.75,30.92105263157895,28.15978443449048,"Balanced batting profile; SR 110.7, RPI 20.8, boundary% 13.5; closest IPL comp: HH Gibbs"
44a89551,44a89551,KS Bharat,SMA,bat,6,2016,2023,32.0,524.0,481.0,47.0,21.0,293.0,304.0,207.0,163.0,24.0,14.0,32.0,108.93970893970895,16.375,14.137214137214137,96.38157894736842,126.99386503067484,171.42857142857142,,,,,,,,,,,,,,,,,,,,,15,-0.6712194508304419,0.7619047619047619,-0.511405295870813,13.617021276595745,3,Balanced batting profile,44a89551,UBT Chand,Balanced batting profile,25.71428571428571,55.22892680463823,0.8106453589752142,87.5,25.0,27.545212765957444,"Balanced batting profile; SR 108.9, RPI 16.4, boundary% 14.1; closest IPL comp: UBT Chand"
e1e7f950,e1e7f950,Akshay Karnewar,SMA,bat,5,2016,2022,29.0,314.0,250.0,29.0,12.0,10.0,5.0,148.0,135.0,156.0,110.0,29.0,125.6,10.827586206896552,16.400000000000002,200.0,109.62962962962963,141.8181818181818,,,,,,,,,,,,,,,,,,,,,15,-0.5185054780766725,0.7435897435897436,-0.38555535549291037,20.851063829787233,3,Balanced batting profile,e1e7f950,DJG Sammy,Balanced batting profile,37.714285714285715,44.486216046456576,1.2478872982941696,81.25,9.868421052631579,27.165243561030234,"Balanced batting profile; SR 125.6, RPI 10.8, boundary% 16.4; closest IPL comp: DJG Sammy"
4312e8f9,4312e8f9,A Sheth,SMA,bat,6,2018,2024,24.0,215.0,168.0,18.0,7.0,13.0,10.0,20.0,35.0,182.0,123.0,24.0,127.97619047619047,8.958333333333334,14.880952380952381,130.0,57.14285714285714,147.96747967479675,,,,,,,,,,,,,,,,,,,,,15,-0.649939193754023,0.7058823529411765,-0.458780607355781,16.595744680851062,3,Balanced batting profile,4312e8f9,Harpreet Brar,Balanced batting profile,27.714285714285715,56.353007668633474,0.7745281775911456,64.47368421052632,29.605263157894733,27.02981522956327,"Balanced batting profile; SR 128.0, RPI 9.0, boundary% 14.9; closest IPL comp: Harpreet Brar"
5663eaa5,5663eaa5,N A Sharma,SMA,bat,3,2019,2022,15.0,211.0,171.0,15.0,9.0,18.0,20.0,131.0,99.0,62.0,52.0,15.0,123.39181286549707,14.066666666666666,14.035087719298245,90.0,132.32323232323233,119.23076923076923,,,,,,,,,,,,,,,,,,,,,15,-0.5025790956424538,0.6,-0.3015474573854724,25.53191489361702,3,Balanced batting profile,5663eaa5,SS Prabhudessai,Balanced batting profile,36.0,59.977467064214395,0.6672928166995749,3.618421052631579,44.07894736842105,26.881648936170212,"Balanced batting profile; SR 123.4, RPI 14.1, boundary% 14.0; closest IPL comp: SS Prabhudessai"
8a58cc2a,8a58cc2a,Sagun Kamat,SMA,bat,3,2016,2019,16.0,400.0,389.0,43.0,9.0,149.0,167.0,232.0,205.0,19.0,17.0,16.0,102.82776349614396,25.0,13.367609254498714,89.22155688622755,113.17073170731706,111.76470588235294,,,,,,,,,,,,,,,,,,,,,15,-0.35507056353750294,0.6153846153846154,-0.21850496217692497,32.340425531914896,3,Balanced batting profile,8a58cc2a,CA Pujara,Balanced batting profile,30.571428571428573,53.03841692885773,0.8854258062440565,10.526315789473683,21.052631578947366,26.24636058230683,"Balanced batting profile; SR 102.8, RPI 25.0, boundary% 13.4; closest IPL comp: CA Pujara"
37fec668,37fec668,Damodaran Rohit,SMA,bat,3,2019,2022,25.0,405.0,408.0,49.0,10.0,274.0,284.0,128.0,120.0,3.0,4.0,25.0,99.26470588235294,16.2,14.460784313725492,96.47887323943662,106.66666666666667,75.0,,,,,,,,,,,,,,,,,,,,,15,-0.8676147635600322,0.7142857142857143,-0.6197248311143089,9.787234042553191,1,Balanced batting profile,37fec668,N Jagadeesan,Balanced batting profile,38.285714285714285,58.07407252856595,0.7219388213356518,68.0921052631579,37.5,25.461156215005598,"Balanced batting profile; SR 99.3, RPI 16.2, boundary% 14.5; closest IPL comp: N Jagadeesan"
e9cb8d60,e9cb8d60,Nitesh Sedai,SMA,bat,4,2019,2023,17.0,203.0,221.0,21.0,2.0,91.0,89.0,85.0,106.0,27.0,26.0,17.0,91.8552036199095,11.941176470588236,10.407239819004525,102.24719101123596,80.18867924528303,103.84615384615385,,,,,,,,,,,,,,,,,,,,,15,-1.465863466523347,0.6296296296296297,-0.9229510715147001,6.382978723404255,1,Balanced batting profile,e9cb8d60,K Goel,Balanced batting profile,20.857142857142858,66.0270766031972,0.5145301767783816,18.75,70.39473684210526,24.240971444568867,"Balanced batting profile; SR 91.9, RPI 11.9, boundary% 10.4; closest IPL comp: K Goel"
84085032,84085032,Eknath Kerkar,SMA,bat,5,2018,2023,16.0,239.0,212.0,18.0,6.0,65.0,76.0,104.0,97.0,70.0,39.0,16.0,112.73584905660377,14.9375,11.320754716981133,85.52631578947368,107.21649484536083,179.4871794871795,,,,,,,,,,,,,,,,,,,,,15,-0.8140825758319109,0.6153846153846154,-0.5009738928196377,14.468085106382977,3,Balanced batting profile,84085032,PK Garg,Balanced batting profile,28.285714285714285,62.25528272002593,0.6062893883193716,10.526315789473683,53.94736842105263,23.746640537513994,"Balanced batting profile; SR 112.7, RPI 14.9, boundary% 11.3; closest IPL comp: PK Garg"
38c0d699,38c0d699,Nakul Verma,SMA,bat,5,2016,2023,24.0,495.0,463.0,51.0,4.0,319.0,280.0,172.0,172.0,4.0,11.0,24.0,106.91144708423326,20.625,11.879049676025918,113.92857142857142,100.0,36.36363636363637,,,,,,,,,,,,,,,,,,,,,15,-0.5895142536951629,0.7058823529411765,-0.4161277084907033,18.72340425531915,1,Balanced batting profile,38c0d699,VVS Laxman,Balanced batting profile,28.857142857142858,43.51373113976403,1.2981251522376873,64.47368421052632,7.236842105263158,22.714305711086226,"Balanced batting profile; SR 106.9, RPI 20.6, boundary% 11.9; closest IPL comp: VVS Laxman"
97c06e86,97c06e86,Mangal Mahrour,SMA,bat,3,2019,2022,17.0,342.0,346.0,33.0,9.0,131.0,168.0,133.0,130.0,78.0,48.0,17.0,98.84393063583815,20.11764705882353,12.138728323699421,77.97619047619048,102.30769230769229,162.5,,,,,,,,,,,,,,,,,,,,,15,-0.7740343142776609,0.6296296296296297,-0.4873549386192681,14.893617021276595,3,Balanced batting profile,97c06e86,UBT Chand,Balanced batting profile,25.71428571428571,58.612384856335844,0.7061240597035741,18.75,40.131578947368425,21.78156494960806,"Balanced batting profile; SR 98.8, RPI 20.1, boundary% 12.1; closest IPL comp: UBT Chand"
58588e5a,58588e5a,Shubham Chaubey,SMA,bat,4,2016,2023,15.0,182.0,151.0,10.0,9.0,24.0,23.0,71.0,80.0,87.0,48.0,15.0,120.52980132450331,12.133333333333333,12.582781456953644,104.34782608695652,88.75,181.25,,,,,,,,,,,,,,,,,,,,,15,-0.7440924373398752,0.6,-0.4464554624039252,17.02127659574468,3,Balanced batting profile,58588e5a,Anuj Rawat,Balanced batting profile,38.0,59.11314009393907,0.6916712568658333,3.618421052631579,41.44736842105263,21.1173712206047,"Balanced batting profile; SR 120.5, RPI 12.1, boundary% 12.6; closest IPL comp: Anuj Rawat"
70a9b353,70a9b353,Rahul Buddhi,SMA,bat,3,2021,2023,15.0,237.0,188.0,22.0,6.0,8.0,3.0,105.0,107.0,124.0,78.0,15.0,126.06382978723406,15.8,14.893617021276595,266.66666666666663,98.13084112149532,158.97435897435898,,,,,,,,,,,,,,,,,,,,,15,-0.3061805463972579,0.6,-0.18370832783835483,33.61702127659574,0,High-impact batting profile,70a9b353,CH Morris,High-impact batting profile,65.42857142857143,37.08418254913766,1.6965674615450126,3.618421052631579,1.3157894736842104,21.041923292273232,"High-impact batting profile; SR 126.1, RPI 15.8, boundary% 14.9; closest IPL comp: CH Morris"
bf6e03ea,bf6e03ea,K V Sasikanth,SMA,bat,5,2016,2022,17.0,205.0,178.0,13.0,9.0,0.0,0.0,23.0,43.0,182.0,135.0,17.0,115.1685393258427,12.058823529411764,12.359550561797752,,53.48837209302325,134.8148148148148,,,,,,,,,,,,,,,,,,,,,15,-0.8719522225528562,0.6296296296296297,-0.5490069549406874,12.76595744680851,1,Balanced batting profile,bf6e03ea,TG Southee,Balanced batting profile,17.142857142857142,58.4872314266858,0.7097748954889542,18.75,38.81578947368421,20.17602183650616,"Balanced batting profile; SR 115.2, RPI 12.1, boundary% 12.4; closest IPL comp: TG Southee"
4af886ed,4af886ed,Lakshay Garg,SMA,bat,5,2016,2022,23.0,171.0,142.0,13.0,9.0,50.0,31.0,28.0,36.0,93.0,75.0,23.0,120.4225352112676,7.434782608695652,15.492957746478872,161.29032258064515,77.77777777777779,124.0,,,,,,,,,,,,,,,,,,,,,15,-0.8628455249540573,0.696969696969697,-0.6013771840588886,10.638297872340425,3,Balanced batting profile,4af886ed,AB Agarkar,Balanced batting profile,24.571428571428573,52.56333882207915,0.9024666667102045,59.86842105263158,19.078947368421055,20.132978723404257,"Balanced batting profile; SR 120.4, RPI 7.4, boundary% 15.5; closest IPL comp: AB Agarkar"
2f48362d,2f48362d,Amit Sinha,SMA,bat,4,2016,2021,18.0,318.0,303.0,18.0,13.0,13.0,29.0,170.0,187.0,135.0,87.0,18.0,104.95049504950495,17.666666666666668,10.231023102310232,44.827586206896555,90.9090909090909,155.17241379310346,,,,,,,,,,,,,,,,,,,,,15,-0.8794093813994,0.6428571428571429,-0.5653346023281859,12.340425531914894,3,Balanced batting profile,2f48362d,SB Styris,Balanced batting profile,23.714285714285715,57.026267399866775,0.7535778608619512,26.644736842105267,34.21052631578947,19.953597424412095,"Balanced batting profile; SR 105.0, RPI 17.7, boundary% 10.2; closest IPL comp: SB Styris"
ee2ac9d7,ee2ac9d7,Marimuthu Vikneshwaran,SMA,bat,3,2019,2022,21.0,161.0,175.0,12.0,5.0,25.0,29.0,57.0,71.0,79.0,75.0,21.0,92.0,7.666666666666667,9.714285714285714,86.20689655172413,80.28169014084507,105.33333333333333,,,,,,,,,,,,,,,,,,,,,15,-1.7371834809466526,0.6774193548387096,-1.1768017128993453,3.829787234042553,1,Balanced batting profile,ee2ac9d7,AD Nath,Balanced batting profile,16.857142857142858,59.06743529809222,0.6929802266737293,49.34210526315789,40.78947368421053,19.896556550951846,"Balanced batting profile; SR 92.0, RPI 7.7, boundary% 9.7; closest IPL comp: AD Nath"
f705d984,f705d984,Fabid Ahmed,SMA,bat,4,2016,2021,22.0,218.0,225.0,8.0,8.0,11.0,15.0,53.0,83.0,154.0,127.0,22.0,96.88888888888889,9.909090909090908,7.111111111111111,73.33333333333333,63.85542168674698,121.25984251968505,,,,,,,,,,,,,,,,,,,,,15,-1.6402542726861604,0.6875,-1.1276748124717353,4.680851063829787,1,Balanced batting profile,f705d984,R McLaren,Balanced batting profile,17.71428571428571,57.19407948797313,0.7484327205760551,55.5921052631579,34.868421052631575,19.86443169092945,"Balanced batting profile; SR 96.9, RPI 9.9, boundary% 7.1; closest IPL comp: R McLaren"
8e48d9a3,8e48d9a3,Himalay Agarwal,SMA,bat,3,2016,2021,16.0,218.0,226.0,12.0,7.0,29.0,37.0,145.0,157.0,44.0,32.0,16.0,96.46017699115043,13.625,8.4070796460177,78.37837837837837,92.35668789808918,137.5,,,,,,,,,,,,,,,,,,,,,15,-1.3757844899389897,0.6153846153846154,-0.8466366091932246,7.234042553191489,1,Balanced batting profile,8e48d9a3,SB Styris,Balanced batting profile,23.714285714285715,62.74885279315158,0.5936546334901921,10.526315789473683,54.60526315789473,19.57068868980963,"Balanced batting profile; SR 96.5, RPI 13.6, boundary% 8.4; closest IPL comp: SB Styris"
7ba6ef29,7ba6ef29,MN Singh,SMA,bat,3,2016,2021,17.0,218.0,200.0,17.0,9.0,170.0,165.0,48.0,35.0,0.0,0.0,17.0,109.00000000000001,12.823529411764707,13.0,103.03030303030303,137.14285714285714,,,,,,,,,,,,,,,,,,,,,,15,-0.9262033300599775,0.6296296296296297,-0.5831650596673933,11.914893617021278,3,Balanced batting profile,7ba6ef29,MD Mishra,Balanced batting profile,34.85714285714286,57.885030348830824,0.7275623662520864,18.75,36.84210526315789,19.17196248600224,"Balanced batting profile; SR 109.0, RPI 12.8, boundary% 13.0; closest IPL comp: MD Mishra"
31ee319e,31ee319e,Ajay Mandal,SMA,bat,5,2018,2023,20.0,217.0,188.0,17.0,8.0,3.0,4.0,50.0,83.0,164.0,101.0,20.0,115.42553191489363,10.85,13.297872340425531,75.0,60.24096385542169,162.3762376237624,,,,,,,,,,,,,,,,,,,,,15,-0.8869797688826109,0.6666666666666666,-0.5913198459217407,11.48936170212766,3,Balanced batting profile,31ee319e,AS Roy,Balanced batting profile,28.57142857142857,54.355756981400965,0.839731530814983,41.118421052631575,23.026315789473685,18.817959126539755,"Balanced batting profile; SR 115.4, RPI 10.8, boundary% 13.3; closest IPL comp: AS Roy"
b93a5d0b,b93a5d0b,Kolla Sumanth,SMA,bat,4,2016,2021,18.0,164.0,151.0,10.0,3.0,13.0,14.0,69.0,67.0,82.0,70.0,18.0,108.6092715231788,9.11111111111111,8.609271523178808,92.85714285714286,102.98507462686568,117.14285714285715,,,,,,,,,,,,,,,,,,,,,15,-1.3636448908684442,0.6428571428571429,-0.8766288584154286,6.808510638297872,1,Balanced batting profile,b93a5d0b,M Jansen,Balanced batting profile,14.571428571428571,58.11912665504602,0.7206039690432583,26.644736842105267,38.15789473684211,17.62129059350504,"Balanced batting profile; SR 108.6, RPI 9.1, boundary% 8.6; closest IPL comp: M Jansen"
8e02f42b,8e02f42b,Aditya Garhwal,SMA,bat,3,2018,2021,17.0,263.0,235.0,34.0,5.0,201.0,164.0,61.0,66.0,1.0,5.0,17.0,111.91489361702128,15.470588235294118,16.595744680851062,122.5609756097561,92.42424242424242,20.0,,,,,,,,,,,,,,,,,,,,,15,-0.5355690043905765,0.6296296296296297,-0.33721011387554833,22.97872340425532,1,Balanced batting profile,8e02f42b,VVS Laxman,Balanced batting profile,28.857142857142858,39.612387738619894,1.524462818546672,18.75,3.9473684210526314,17.58657614781635,"Balanced batting profile; SR 111.9, RPI 15.5, boundary% 16.6; closest IPL comp: VVS Laxman"
d6ac52e8,d6ac52e8,Akhilesh Sahani,SMA,bat,2,2019,2021,18.0,221.0,205.0,15.0,9.0,42.0,44.0,36.0,56.0,143.0,105.0,18.0,107.8048780487805,12.277777777777779,11.707317073170733,95.45454545454545,64.28571428571429,136.1904761904762,,,,,,,,,,,,,,,,,,,,,15,-1.046990436482805,0.6428571428571429,-0.6730652805960892,8.936170212765958,1,Balanced batting profile,d6ac52e8,MJ Santner,Balanced batting profile,16.57142857142857,55.66021245313796,0.7966154923356261,26.644736842105267,26.31578947368421,15.937360022396417,"Balanced batting profile; SR 107.8, RPI 12.3, boundary% 11.7; closest IPL comp: MJ Santner"
1f0b8f44,1f0b8f44,Prashanth Kumar,SMA,bat,4,2016,2021,19.0,281.0,274.0,22.0,9.0,71.0,102.0,158.0,146.0,52.0,26.0,19.0,102.55474452554745,14.789473684210526,11.313868613138686,69.6078431372549,108.21917808219179,200.0,,,,,,,,,,,,,,,,,,,,,15,-1.0362364927520638,0.6551724137931034,-0.6789135642168694,8.51063829787234,3,Balanced batting profile,1f0b8f44,B Chipli,Balanced batting profile,30.28571428571429,53.47861487629823,0.8699063210838711,33.55263157894737,21.710526315789476,15.566909294512879,"Balanced batting profile; SR 102.6, RPI 14.8, boundary% 11.3; closest IPL comp: B Chipli"
839b6d2e,839b6d2e,Saurabh Rawat,SMA,bat,2,2019,2021,19.0,300.0,265.0,20.0,11.0,60.0,59.0,179.0,178.0,61.0,28.0,19.0,113.20754716981132,15.789473684210526,11.69811320754717,101.69491525423729,100.56179775280899,217.85714285714283,,,,,,,,,,,,,,,,,,,,,15,-0.7374485661185035,0.6551724137931034,-0.48315595711212306,15.319148936170212,3,Balanced batting profile,839b6d2e,Anuj Rawat,Balanced batting profile,38.0,43.233163793435445,1.3130391399942856,33.55263157894737,5.263157894736842,15.540173572228444,"Balanced batting profile; SR 113.2, RPI 15.8, boundary% 11.7; closest IPL comp: Anuj Rawat"
c88c8a7d,c88c8a7d,Akshay Wadkar,SMA,bat,4,2018,2022,18.0,360.0,362.0,30.0,2.0,101.0,116.0,225.0,216.0,34.0,30.0,18.0,99.4475138121547,20.0,8.83977900552486,87.06896551724138,104.16666666666667,113.33333333333333,,,,,,,,,,,,,,,,,,,,,15,-0.9342397470020334,0.6428571428571429,-0.6005826945013073,11.063829787234042,3,Balanced batting profile,c88c8a7d,Lalit Yadav,Balanced batting profile,24.857142857142858,52.072551181935125,0.9203975555300189,26.644736842105267,16.447368421052634,14.746850503919372,"Balanced batting profile; SR 99.4, RPI 20.0, boundary% 8.8; closest IPL comp: Lalit Yadav"
645eaa96,645eaa96,Wasiqur Rahman,SMA,bat,4,2016,2022,15.0,95.0,112.0,3.0,4.0,3.0,17.0,35.0,47.0,57.0,48.0,15.0,84.82142857142857,6.333333333333333,6.25,17.647058823529413,74.46808510638297,118.75,,,,,,,,,,,,,,,,,,,,,15,-2.1370223135004447,0.6,-1.2822133881002669,2.553191489361702,1,Balanced batting profile,645eaa96,A Mishra,Balanced batting profile,5.428571428571429,60.233944107854974,0.6601934587072678,3.618421052631579,45.39473684210527,13.423362262038074,"Balanced batting profile; SR 84.8, RPI 6.3, boundary% 6.2; closest IPL comp: A Mishra"
15bbe51b,15bbe51b,Lalhmangaiha,SMA,bat,3,2019,2022,20.0,240.0,338.0,32.0,2.0,145.0,201.0,69.0,114.0,26.0,23.0,20.0,71.00591715976331,12.0,10.059171597633137,72.13930348258707,60.526315789473685,113.04347826086956,,,,,,,,,,,,,,,,,,,,,15,-1.917357495180301,0.6666666666666666,-1.2782383301202005,2.9787234042553195,1,Balanced batting profile,15bbe51b,R McLaren,Balanced batting profile,17.71428571428571,45.81126573883994,1.1828691782951,41.118421052631575,11.18421052631579,10.751049832026876,"Balanced batting profile; SR 71.0, RPI 12.0, boundary% 10.1; closest IPL comp: R McLaren"
4cfda770,4cfda770,Lalhruaizela,SMA,bat,4,2019,2023,24.0,207.0,370.0,12.0,3.0,47.0,111.0,85.0,170.0,75.0,89.0,24.0,55.945945945945944,8.625,4.054054054054054,42.34234234234234,50.0,84.26966292134831,,,,,,,,,,,,,,,,,,,,,15,-2.7249069661736094,0.7058823529411765,-1.9234637408284303,0.425531914893617,1,Balanced batting profile,4cfda770,WD Parnell,Balanced batting profile,8.285714285714285,38.807912844380084,1.5767940780788827,64.47368421052632,3.289473684210526,10.748740201567749,"Balanced batting profile; SR 55.9, RPI 8.6, boundary% 4.1; closest IPL comp: WD Parnell"
f9900488,f9900488,P Prafullomani,SMA,bat,4,2019,2023,15.0,197.0,261.0,17.0,5.0,86.0,127.0,81.0,103.0,30.0,31.0,15.0,75.47892720306514,13.133333333333333,8.42911877394636,67.71653543307087,78.64077669902912,96.7741935483871,,,,,,,,,,,,,,,,,,,,,15,-1.842226744495987,0.6,-1.1053360466975921,5.106382978723404,1,Balanced batting profile,f9900488,GH Vihari,Balanced batting profile,11.714285714285715,55.11313847424056,0.8144493811895542,3.618421052631579,24.342105263157894,9.692119260918252,"Balanced batting profile; SR 75.5, RPI 13.1, boundary% 8.4; closest IPL comp: GH Vihari"
4948a916,4948a916,Ashutosh Aman,SMA,bat,3,2019,2022,16.0,102.0,131.0,4.0,2.0,0.0,0.0,32.0,52.0,70.0,79.0,16.0,77.86259541984732,6.375,4.580152671755725,,61.53846153846154,88.60759493670885,,,,,,,,,,,,,,,,,,,,,15,-2.3647909009771264,0.6153846153846154,-1.455255939062847,1.702127659574468,1,Balanced batting profile,4948a916,Sandeep Sharma,Balanced batting profile,2.2857142857142856,55.94138705849904,0.7875852791320311,10.526315789473683,26.973684210526315,9.343645016797312,"Balanced batting profile; SR 77.9, RPI 6.4, boundary% 4.6; closest IPL comp: Sandeep Sharma"
59da1e8a,59da1e8a,Kangabam Singh,SMA,bat,4,2019,2023,17.0,217.0,290.0,17.0,5.0,41.0,70.0,110.0,154.0,66.0,66.0,17.0,74.82758620689656,12.764705882352942,7.586206896551724,58.57142857142858,71.42857142857143,100.0,,,,,,,,,,,,,,,,,,,,,15,-1.919019094548671,0.6296296296296297,-1.208271281752867,3.404255319148936,1,Balanced batting profile,59da1e8a,GH Vihari,Balanced batting profile,11.714285714285715,52.43697443142051,0.9070512950892046,18.75,17.763157894736842,9.295842665173572,"Balanced batting profile; SR 74.8, RPI 12.8, boundary% 7.6; closest IPL comp: GH Vihari"
61a3c20c,61a3c20c,Palzor Tamang,SMA,bat,2,2019,2021,18.0,107.0,166.0,13.0,1.0,0.0,5.0,43.0,94.0,64.0,67.0,18.0,64.45783132530121,5.944444444444445,8.433734939759036,0.0,45.744680851063826,95.52238805970148,,,,,,,,,,,,,,,,,,,,,15,-2.475800492863717,0.6428571428571429,-1.5915860311266754,1.276595744680851,1,Balanced batting profile,61a3c20c,Z Khan,Balanced batting profile,4.857142857142857,51.69612983302159,0.9343807809791534,26.644736842105267,15.131578947368421,8.545562709966406,"Balanced batting profile; SR 64.5, RPI 5.9, boundary% 8.4; closest IPL comp: Z Khan"
dde809f3,dde809f3,Techi Doria,SMA,bat,3,2019,2023,16.0,242.0,304.0,27.0,2.0,163.0,175.0,62.0,117.0,17.0,12.0,16.0,79.60526315789474,15.125,9.539473684210527,93.14285714285714,52.991452991452995,141.66666666666669,,,,,,,,,,,,,,,,,,,,,15,-1.5881659253086509,0.6153846153846154,-0.9773328771130161,5.957446808510639,1,Balanced batting profile,dde809f3,K Goel,Balanced batting profile,20.857142857142858,44.995233507607715,1.2224576294974037,10.526315789473683,10.526315789473683,7.784994400895856,"Balanced batting profile; SR 79.6, RPI 15.1, boundary% 9.5; closest IPL comp: K Goel"
60c6038a,60c6038a,Ashish Thapa,SMA,bat,2,2019,2021,18.0,170.0,291.0,10.0,1.0,89.0,148.0,69.0,128.0,12.0,15.0,18.0,58.4192439862543,9.444444444444445,3.7800687285223367,60.13513513513513,53.90625,80.0,,,,,,,,,,,,,,,,,,,,,15,-2.640947081754066,0.6428571428571429,-1.6977516954133283,0.851063829787234,1,Balanced batting profile,60c6038a,WD Parnell,Balanced batting profile,8.285714285714285,43.2764234556103,1.3107269967115578,26.644736842105267,6.578947368421052,6.152085666293393,"Balanced batting profile; SR 58.4, RPI 9.4, boundary% 3.8; closest IPL comp: WD Parnell"
4c450aee,4c450aee,Narsingh Yadav,SMA,bat,2,2019,2021,16.0,168.0,212.0,13.0,5.0,84.0,124.0,82.0,82.0,2.0,6.0,16.0,79.24528301886792,10.5,8.49056603773585,67.74193548387096,100.0,33.33333333333333,,,,,,,,,,,,,,,,,,,,,15,-1.907644952130237,0.6153846153846154,-1.173935355157069,4.25531914893617,1,Balanced batting profile,4c450aee,AD Nath,Balanced batting profile,16.857142857142858,36.71439744969404,1.723727119232168,10.526315789473683,0.6578947368421052,4.29661254199328,"Balanced batting profile; SR 79.2, RPI 10.5, boundary% 8.5; closest IPL comp: AD Nath"
